event_name,clean_page_location,unique_users
user_engagement,shop.googlemerchandisestore.com/Google+Redesign/Apparel/Google+Womens+Google+Striped+LS,719
page_view,shop.googlemerchandisestore.com/Google+Redesign/Apparel/YouTube+Icon+Hoodie+Black,713
scroll,shop.googlemerchandisestore.com/Google+Redesign/Shop+by+Brand/Android,711
session_start,shop.googlemerchandisestore.com/Google+Redesign/New,708
session_start,shop.googlemerchandisestore.com/Google+Redesign/Apparel/YouTube+Icon+Hoodie+Black,698
user_engagement,shop.googlemerchandisestore.com/Google+Redesign/Apparel/Google+Toddler+Hero+Tee+Olive,695
page_view,shop.googlemerchandisestore.com/Google+Redesign/Apparel/Google+Toddler+Hero+Tee+Olive,695
view_item,shop.googlemerchandisestore.com/Google+Redesign/Apparel/Google+Toddler+Hero+Tee+Olive,695
first_visit,shop.googlemerchandisestore.com/Google+Redesign/Apparel/YouTube+Icon+Hoodie+Black,689
first_visit,shop.googlemerchandisestore.com/Google+Redesign/Apparel/Mens,688
first_visit,shop.googlemerchandisestore.com/Google+Redesign/Stationery/Stickers,688
page_view,shop.googlemerchandisestore.com/google+redesign/shop+by+brand/youtube,687
first_visit,shop.googlemerchandisestore.com/Google+Redesign/Accessories,679
view_item,shop.googlemerchandisestore.com/Google+Redesign/ApparelGoogle+Beekeepers+Tee+Mint,657
view_item,shop.googlemerchandisestore.com/Google+Redesign/Apparel/Google+Navy+Speckled+Tee,641
add_to_cart,shop.googlemerchandisestore.com/Google+Redesign/Apparel/Hats,633
user_engagement,shop.googlemerchandisestore.com/google+redesign/shop+by+brand/youtube,627
view_item,shop.googlemerchandisestore.com/Google+Redesign/Apparel/Google+Cotopaxi+Shell,627
view_item,shop.googlemerchandisestore.com/Google+Redesign/Apparel/Google+Sherpa+Zip+Hoodie+Charcoal,616
first_visit,shop.googlemerchandisestore.com/Google+Redesign/Shop+by+Brand/Google,587
view_item,shop.googlemerchandisestore.com/Google+Redesign/Apparel/Google+Heather+Green+Speckled+Tee,587
view_item,shop.googlemerchandisestore.com/Google+Redesign/Apparel/Android+Garden+Tee+Orange,586
view_item,shop.googlemerchandisestore.com/Google+Redesign/Apparel/IamRemarkable+Hoodie,583
page_view,shop.googlemerchandisestore.com/Google+Redesign/Apparel/Android+Pocket+Onesie+Navy,583
user_engagement,shop.googlemerchandisestore.com/Google+Redesign/Apparel/Android+Pocket+Onesie+Navy,580
view_item,shop.googlemerchandisestore.com/Google+Redesign/Stationery/Notebooks,568
page_view,shop.googlemerchandisestore.com/Google+Redesign/Office/Google+Phone+Stand+Bamboo,565
view_item,shop.googlemerchandisestore.com/Google+Redesign/Office/Google+Phone+Stand+Bamboo,560
page_view,shop.googlemerchandisestore.com/Google+Redesign/Apparel/YouTube+Icon+Tee+Grey,560
user_engagement,shop.googlemerchandisestore.com/Google+Redesign/Apparel/YouTube+Icon+Tee+Grey,554
user_engagement,shop.googlemerchandisestore.com/Google+Redesign/Apparel/Android+Pocket+Onesie+White,553
page_view,shop.googlemerchandisestore.com/Google+Redesign/Apparel/Android+Pocket+Onesie+White,553
view_item,shop.googlemerchandisestore.com/Google+Redesign/Apparel/Google+Youth+FC+Zip+Hoodie,552
view_item,shop.googlemerchandisestore.com/Google+Redesign/Apparel/Android+Pocket+Onesie+White,552
page_view,shop.googlemerchandisestore.com/Google+Redesign/Apparel/Google+Youth+FC+Zip+Hoodie,552
user_engagement,shop.googlemerchandisestore.com/Google+Redesign/Apparel/Google+Youth+FC+Zip+Hoodie,549
user_engagement,shop.googlemerchandisestore.com/Google+Redesign/Office/Google+Phone+Stand+Bamboo,534
view_item,shop.googlemerchandisestore.com/Google+Redesign/Apparel/Google+Unisex+Eco+Tee+Black,533
view_item,shop.googlemerchandisestore.com/Google+Redesign/Apparel/Mens/Mens+T+Shirts,530
scroll,shop.googlemerchandisestore.com/store-policies/shipping-information,525
view_item,shop.googlemerchandisestore.com/Google+Redesign/Apparel/YouTube+Icon+Tee+Grey,524
scroll,shop.googlemerchandisestore.com/store-policies/frequently-asked-questions,520
first_visit,shop.googlemerchandisestore.com/signin,514
page_view,shop.googlemerchandisestore.com/Google+Redesign/Accessories/Google+Campus+Bike,512
user_engagement,shop.googlemerchandisestore.com/Google+Redesign/Apparel/YouTube+Icon+Hoodie+Black,510
scroll,shop.googlemerchandisestore.com/Google+Redesign/Super+G+Unisex+Joggers,507
view_item,shop.googlemerchandisestore.com/Google+Redesign/Accessories/Google+Campus+Bike,505
view_item,shop.googlemerchandisestore.com/Google+Redesign/Stationery/Stickers,496
page_view,shop.googlemerchandisestore.com/Google+Redesign/Apparel/Google+Crewneck+Sweatshirt+Green,495
page_view,shop.googlemerchandisestore.com/Google+Redesign/Bags/Google+Utility+BackPack,495
view_item,shop.googlemerchandisestore.com/Google+Redesign/Bags/Google+Utility+BackPack,491
user_engagement,shop.googlemerchandisestore.com/Google+Redesign/Apparel/Google+Crewneck+Sweatshirt+Green,490
page_view,shop.googlemerchandisestore.com/Google+Redesign/Apparel/Google+Mens+Puff+Jacket+Black,485
view_item,shop.googlemerchandisestore.com/Google+Redesign/Apparel/Google+Youth+Hero+Tee+Maroon,473
page_view,shop.googlemerchandisestore.com/Google+Redesign/Apparel/Google+Youth+Hero+Tee+Maroon,473
user_engagement,shop.googlemerchandisestore.com/Google+Redesign/Apparel/Google+Mens+Puff+Jacket+Black,470
user_engagement,shop.googlemerchandisestore.com/Google+Redesign/Apparel/Google+Youth+Hero+Tee+Maroon,470
session_start,shop.googlemerchandisestore.com/Google Redesign/Lifestyle/Drinkware,461
page_view,shop.googlemerchandisestore.com/Google Redesign/Lifestyle/Drinkware,458
session_start,shop.googlemerchandisestore.com/Google+Redesign/Apparel/Hats,457
view_item,shop.googlemerchandisestore.com/Google+Redesign/Apparel/Android+Pocket+Toddler+Tee+White,454
page_view,shop.googlemerchandisestore.com/Google+Redesign/Apparel/Android+Pocket+Toddler+Tee+White,454
user_engagement,shop.googlemerchandisestore.com/Google+Redesign/Apparel/Android+Pocket+Toddler+Tee+White,454
page_view,shop.googlemerchandisestore.com/Google+Redesign/bags/backpacks,452
first_visit,shop.googlemerchandisestore.com/Google Redesign/Lifestyle/Drinkware,448
user_engagement,shop.googlemerchandisestore.com/Google+Redesign/Bags/Google+Utility+BackPack,434
scroll,shop.googlemerchandisestore.com/Google+Redesign/Apparel/Google+Cotopaxi+Shell,434
session_start,shop.googlemerchandisestore.com/Google+Redesign/Campus+Collection,430
user_engagement,shop.googlemerchandisestore.com/Google+Redesign/Accessories/Google+Campus+Bike,429
page_view,shop.googlemerchandisestore.com/special-request-form,429
session_start,shop.googlemerchandisestore.com/Google+Redesign/bags/backpacks,422
user_engagement,shop.googlemerchandisestore.com/special-request-form,417
view_item,shop.googlemerchandisestore.com/Google+Redesign/Apparel/Google+FC+Longsleeve+Charcoal,416
page_view,shop.googlemerchandisestore.com/Google+Redesign/Apparel/YouTube+Icon+Tee+Charcoal,415
session_start,shop.googlemerchandisestore.com/asearch,415
page_view,shop.googlemerchandisestore.com/Google+Redesign/Apparel/Google+Womens+Eco+Tee+Black,411
user_engagement,shop.googlemerchandisestore.com/Google+Redesign/Apparel/Google+Womens+Eco+Tee+Black,407
first_visit,shop.googlemerchandisestore.com/Google+Redesign/bags/backpacks,403
user_engagement,shop.googlemerchandisestore.com/Google+Redesign/Apparel/YouTube+Icon+Tee+Charcoal,401
session_start,shop.googlemerchandisestore.com/Google+Redesign/eco+friendly,394
page_view,shop.googlemerchandisestore.com/Google+Redesign/Lifestyle/Google+Bear+Baby+Blanket+Beige,385
view_item,shop.googlemerchandisestore.com/Google+Redesign/Lifestyle/Google+Bear+Baby+Blanket+Beige,380
session_start,shop.googlemerchandisestore.com/Google+Redesign/Apparel/Womens,378
session_start,shop.googlemerchandisestore.com/google+redesign/shop+by+brand/youtube,367
page_view,shop.googlemerchandisestore.com/Google+Redesign/Apparel/Google+Youth+FC+Longsleeve+Charcoal,366
view_item,shop.googlemerchandisestore.com/Google+Redesign/Apparel/Google+Youth+FC+Longsleeve+Charcoal,365
user_engagement,shop.googlemerchandisestore.com/Google+Redesign/Apparel/Google+Youth+FC+Longsleeve+Charcoal,364
page_view,shop.googlemerchandisestore.com/google+redesign/apparel/mens,362
page_view,shop.googlemerchandisestore.com/Google+Redesign/Office,361
add_to_cart,shop.googlemerchandisestore.com/Google+Redesign/Apparel/Mens,360
page_view,shop.googlemerchandisestore.com/Google+Redesign/Apparel/Android+Iconic+Crew,359
select_promotion,shop.googlemerchandisestore.com/store,354
page_view,shop.googlemerchandisestore.com/Google+Redesign/Apparel/Google+Infant+Hero+Onesie+Grey,353
view_item,shop.googlemerchandisestore.com/Google+Redesign/Apparel/Google+Infant+Hero+Onesie+Grey,353
page_view,shop.googlemerchandisestore.com/Google+Redesign/Accessories/Noogler+Android+Figure+2019,351
user_engagement,shop.googlemerchandisestore.com/Google+Redesign/Apparel/Android+Iconic+Crew,351
user_engagement,shop.googlemerchandisestore.com/Google+Redesign/Apparel/Google+Infant+Hero+Onesie+Grey,350
view_item,shop.googlemerchandisestore.com/Google+Redesign/Accessories/Noogler+Android+Figure+2019,345
user_engagement,shop.googlemerchandisestore.com/Google+Redesign/bags/backpacks,343
user_engagement,shop.googlemerchandisestore.com/Google Redesign/Lifestyle/Drinkware,342
page_view,shop.googlemerchandisestore.com/Google+Redesign/Apparel/Google+Youth+FC+Pullover+Hoodie,341
view_item,shop.googlemerchandisestore.com/Google+Redesign/Apparel/Google+Youth+FC+Pullover+Hoodie,341
user_engagement,shop.googlemerchandisestore.com/Google+Redesign/Apparel/Google+Youth+FC+Pullover+Hoodie,340
view_item,shop.googlemerchandisestore.com/Google+Redesign/Apparel/Socks,337
view_item,shop.googlemerchandisestore.com/Google+Redesign/Apparel/Google+Youth+FC+Tee+Charcoal,336
page_view,shop.googlemerchandisestore.com/Google+Redesign/Apparel/Google+Youth+FC+Tee+Charcoal,336
user_engagement,shop.googlemerchandisestore.com/Google+Redesign/Apparel/Google+Youth+FC+Tee+Charcoal,332
page_view,shop.googlemerchandisestore.com/Google+Redesign/Apparel/Google+Tracking+Hat,329
view_item,shop.googlemerchandisestore.com/Google+Redesign/Apparel/Google+Tracking+Hat,329
page_view,shop.googlemerchandisestore.com/Google+Redesign/Apparel/Google+Black+Tee,328
session_start,shop.googlemerchandisestore.com/Google+Redesign/Office,328
user_engagement,shop.googlemerchandisestore.com/Google+Redesign/Apparel/Google+Tracking+Hat,327
first_visit,shop.googlemerchandisestore.com/basket,323
user_engagement,shop.googlemerchandisestore.com/google+redesign/apparel/mens,323
user_engagement,shop.googlemerchandisestore.com/Google+Redesign/Lifestyle/Google+Bear+Baby+Blanket+Beige,319
click,shop.googlemerchandisestore.com/myaccount,318
select_item,shop.googlemerchandisestore.com/Google+Redesign/Apparel/Mens,314
page_view,shop.googlemerchandisestore.com/Google+Redesign/Drinkware/Google+Thermal+Tumbler+Navy,312
view_item,shop.googlemerchandisestore.com/Google+Redesign/Drinkware/Google+Thermal+Tumbler+Navy,312
user_engagement,shop.googlemerchandisestore.com/Google+Redesign/Apparel/Google+Black+Tee,310
page_view,shop.googlemerchandisestore.com/Google+Redesign/Google+Crew+Sweater+Navy,309
view_item,shop.googlemerchandisestore.com/Google+Redesign/Apparel/YouTube+Icon+Tee+Charcoal,309
user_engagement,shop.googlemerchandisestore.com/Google+Redesign/Drinkware/Google+Thermal+Tumbler+Navy,309
user_engagement,shop.googlemerchandisestore.com/Google+Redesign/Accessories/Noogler+Android+Figure+2019,304
first_visit,shop.googlemerchandisestore.com/Google+Redesign/Apparel/Hats,301
session_start,shop.googlemerchandisestore.com/Google+Redesign/Lifestyle/Google+Bear+Baby+Blanket+Beige,301
view_item,shop.googlemerchandisestore.com/Google+Redesign/Apparel/Android+Iconic+Crew,297
user_engagement,shop.googlemerchandisestore.com/Google+Redesign/Google+Crew+Sweater+Navy,296
view_item,shop.googlemerchandisestore.com/Google+Redesign/Apparel/Google+Black+Tee,294
scroll,shop.googlemerchandisestore.com/Google+Redesign/Apparel/Google+Zip+Hoodie+FC,291
session_start,shop.googlemerchandisestore.com/Google+Redesign/Apparel/Kids,291
view_item,shop.googlemerchandisestore.com/Google+Redesign/Apparel/Google+Dino+Game+Tee,290
page_view,shop.googlemerchandisestore.com/google+redesign/apparel/mens/quickview,287
first_visit,shop.googlemerchandisestore.com/Google+Redesign/Office,282
page_view,shop.googlemerchandisestore.com/Google+Redesign/Apparel/Google+Tee+FC+Black,279
page_view,shop.googlemerchandisestore.com/Google+Redesign/Accessories/Google+Chrome+Dinosaur+Collectible,278
scroll,shop.googlemerchandisestore.com/google+redesign/shop+by+brand/youtube,277
user_engagement,shop.googlemerchandisestore.com/Google+Redesign/Accessories,276
view_item,shop.googlemerchandisestore.com/Google+Redesign/Stationery/Writing,276
session_start,shop.googlemerchandisestore.com/Google+Redesign/Accessories/Google+Campus+Bike,275
user_engagement,shop.googlemerchandisestore.com/Google+Redesign/Apparel/Google+Tee+FC+Black,272
add_to_cart,shop.googlemerchandisestore.com/Google+Redesign/Clearance,271
page_view,shop.googlemerchandisestore.com/Google+Redesign/Apparel/Google+FC+Longsleeve+Ash,271
scroll,shop.googlemerchandisestore.com/Google+Redesign/bags/backpacks,269
view_item,shop.googlemerchandisestore.com/Google+Redesign/Accessories/Google+Chrome+Dinosaur+Collectible,264
scroll,shop.googlemerchandisestore.com/Google+Redesign/Shop+by+Brand,263
session_start,shop.googlemerchandisestore.com/Google+Redesign/Apparel/Socks,262
page_view,shop.googlemerchandisestore.com/Google+Redesign/Drinkware/Mugs+Tumblers,260
user_engagement,shop.googlemerchandisestore.com/Google+Redesign/Apparel/Google+FC+Longsleeve+Ash,259
view_item,shop.googlemerchandisestore.com/Google+Redesign/Shop+by+Brand/Android,258
user_engagement,shop.googlemerchandisestore.com/google+redesign/apparel/mens/quickview,258
session_start,shop.googlemerchandisestore.com/Google+Redesign/Super+G+Unisex+Joggers,256
first_visit,shop.googlemerchandisestore.com/Google+Redesign/Accessories/Google+Campus+Bike,255
session_start,shop.googlemerchandisestore.com/Google+Redesign/Lifestyle,248
first_visit,shop.googlemerchandisestore.com/Google+Redesign/Lifestyle/Google+Bear+Baby+Blanket+Beige,248
session_start,shop.googlemerchandisestore.com/ordercompleted,247
page_view,shop.googlemerchandisestore.com/Google+Redesign/Bags/Google+Incognito+Zippack+V2,246
view_item,shop.googlemerchandisestore.com/Google+Redesign/Bags/Google+Incognito+Zippack+V2,245
session_start,shop.googlemerchandisestore.com/Google+Redesign/Drinkware/Mugs+Tumblers,243
session_start,shop.googlemerchandisestore.com/Google+Redesign/Accessories/Noogler+Android+Figure+2019,239
scroll,shop.googlemerchandisestore.com/store-policies/return-policy,237
page_view,shop.googlemerchandisestore.com/wishlist,236
first_visit,shop.googlemerchandisestore.com/Google+Redesign/Drinkware/Mugs+Tumblers,232
first_visit,shop.googlemerchandisestore.com/Google+Redesign/Clearance,232
view_item,shop.googlemerchandisestore.com/Google+Redesign/Shop+by+Brand,228
scroll,shop.googlemerchandisestore.com/Google+Redesign/Apparel/YouTube+Icon+Hoodie+Black,226
user_engagement,shop.googlemerchandisestore.com/Google+Redesign/Bags/Google+Incognito+Zippack+V2,225
user_engagement,shop.googlemerchandisestore.com/Google+Redesign/Accessories/Google+Chrome+Dinosaur+Collectible,225
scroll,shop.googlemerchandisestore.com/Google+Redesign/Bags/Google+Utility+BackPack,225
user_engagement,shop.googlemerchandisestore.com/wishlist,224
scroll,shop.googlemerchandisestore.com/special-request-form,221
add_to_cart,shop.googlemerchandisestore.com/store,220
first_visit,shop.googlemerchandisestore.com/Google+Redesign/Accessories/Noogler+Android+Figure+2019,217
user_engagement,shop.googlemerchandisestore.com/Google+Redesign/Drinkware/Mugs+Tumblers,217
page_view,shop.googlemerchandisestore.com/Google+Redesign/Apparel/Google+Crew+Grey,216
page_view,shop.googlemerchandisestore.com/Google+Redesign/Apparel/Google+Mens+Microfleece+Jacket+Black,213
page_view,shop.googlemerchandisestore.com/Google+Redesign/Apparel/Google+Mens+Tech+Fleece+Grey,211
session_start,shop.googlemerchandisestore.com/Google+Redesign/Apparel/Google+Zip+Hoodie+FC,210
user_engagement,shop.googlemerchandisestore.com/Google+Redesign/Apparel/Google+Crew+Grey,210
session_start,shop.googlemerchandisestore.com/Google+Redesign/Stationery,206
session_start,shop.googlemerchandisestore.com/Google+Redesign/Shop+by+Brand/Android,206
first_visit,shop.googlemerchandisestore.com/Google+Redesign/Apparel/Socks,202
page_view,shop.googlemerchandisestore.com/store.html/quickview,202
user_engagement,shop.googlemerchandisestore.com/Google+Redesign/Apparel/Google+Mens+Tech+Fleece+Grey,200
scroll,shop.googlemerchandisestore.com/Google+Redesign/Apparel/Google+Dino+Game+Tee,200
page_view,shop.googlemerchandisestore.com/Google+Redesign/Bags/Google+Flat+Front+Bag+Grey,196
view_item,shop.googlemerchandisestore.com/Google+Redesign/Bags/Google+Flat+Front+Bag+Grey,196
page_view,shop.googlemerchandisestore.com/Google+Redesign/Drinkware/Water+Bottles,195
user_engagement,shop.googlemerchandisestore.com/Google+Redesign/Apparel/Google+Mens+Microfleece+Jacket+Black,195
view_item,shop.googlemerchandisestore.com/Google+Redesign/Apparel/Google+Tee+FC+Black,192
view_item,shop.googlemerchandisestore.com/Google+Redesign/Apparel/Google+Badge+Heavyweight+Pullover+Black,192
first_visit,shop.googlemerchandisestore.com/google+redesign/shop+by+brand/youtube,188
page_view,shop.googlemerchandisestore.com/Google+Redesign/Apparel/YouTube+Standards+Zip+Hoodie+Black,188
session_start,shop.googlemerchandisestore.com/myaccount,187
user_engagement,shop.googlemerchandisestore.com/store.html/quickview,186
